ONS ID,ONS region ID,Constituency name,Member first name,Member surname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,Majority,Con,Lab,LD,RUK,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner,Con %,Lab %,LD %,RUK %,Green %,SNP %,PC %,DUP %,SF %,SDLP %,UUP %,APNI %,Other %,Other Win %
E14001416,E12000002,"Oldham West, Chadderton and Royton",Jim,McMahon,Male,Lab hold,Lab,Ind,76031,38573,199,4976,4066,13232,1271,6848,1857,0,0,0,0,0,0,0,11299,0,10.4869493448881,34.127721035799,3.27813886309708,17.6622304756009,4.78953884246363,0,0,0,0,0,0,0,29.1421644485711,0
S14000051,S92000003,Orkney and Shetland,Alistair,Carmichael,Male,LD hold,LD,SNP,34236,20688,106,7807,586,1493,11392,1586,2046,3585,0,0,0,0,0,0,0,0,2.81812061171492,7.17995575646821,54.7850341444647,7.62720015389055,9.83937674329133,17.2405501586996,0,0,0,0,0,0,0,0
E14001417,E12000007,Orpington,Gareth,Bacon,Male,Con hold,Con,Lab,71284,46073,165,5118,17504,12386,4728,8896,2319,0,0,0,0,0,0,0,240,0,37.8563086638695,26.787490808426,10.225355767983,19.2395864873048,5.01535533543838,0,0,0,0,0,0,0,0.519053592283403,0
E14001418,E12000003,Ossett and Denby Dale,Jade,Botterill,Female,Lab gain from Con,Lab,Con,72312,43873,120,4542,12690,17232,1785,9224,2132,0,0,0,0,0,0,0,810,0,28.8454981474325,39.1698679335349,4.05746368740481,20.9669720182756,4.84622553588071,0,0,0,0,0,0,0,1.84120200941059,0
E14001419,E12000008,Oxford East,Anneliese,Dodds,Female,Lab hold,Lab,Green,71845,39341,390,14465,4739,19541,3437,0,5076,0,0,0,0,0,0,0,6548,0,11.9277138758149,49.1832574060557,8.65067579471949,0,12.7759180488787,0,0,0,0,0,0,0,16.4808336060004,0
E14001420,E12000008,Oxford West and Abingdon,Layla,Moran,Female,LD hold,LD,Con,69851,45998,196,14894,8520,5981,23414,4164,3236,0,0,0,0,0,0,0,683,0,18.4439537602286,12.9475689483483,50.6862363077456,9.01415768281595,7.00523877559856,0,0,0,0,0,0,0,1.47854699744556,0
S14000101,S92000003,Paisley and Renfrewshire North,Alison,Taylor,Female,Lab gain from SNP,Lab,SNP,71103,41519,144,6333,2659,19561,1374,3228,1469,13228,0,0,0,0,0,0,0,0,6.38216163022346,46.9505316467849,3.29789021433886,7.7478818135996,3.52591028010465,31.749993999472,0,0,0,0,0,0,0,0
S14000102,S92000003,Paisley and Renfrewshire South,Johanna,Baxter,Female,Lab gain from SNP,Lab,SNP,71574,41283,133,6527,2219,19583,1315,2956,1724,13056,0,0,0,0,0,0,430,0,5.35783272165347,47.2836584894727,3.17510141008306,7.13733822677226,4.16264245702144,31.5240486768399,0,0,0,0,0,0,1.03824608846822,0
E14001421,E12000007,Peckham,Miatta,Fahnbulleh,Female,Lab hold,Lab,Green,72127,38797,226,15228,2276,22813,2724,1790,7585,0,0,0,0,0,0,0,1609,0,5.83245778130846,58.4603951515773,6.98049868026548,4.58703841324347,19.4372549522077,0,0,0,0,0,0,0,4.1232093893345,0
E14001422,E12000002,Pendle and Clitheroe,Jonathan,Hinder,Male,Lab gain from Con,Lab,Con,78796,46754,158,902,15227,16129,2039,8171,1421,0,0,0,0,0,0,0,3767,0,32.4586459754434,34.381394952251,4.34643587994543,17.4177182810368,3.02907571623465,0,0,0,0,0,0,0,8.02992837653479,0
E14001423,E12000003,Penistone and Stocksbridge,Marie,Tidball,Female,Lab gain from Con,Lab,Con,70435,43965,167,8739,10430,19169,2866,9456,2044,0,0,0,0,0,0,0,0,0,23.6336445209825,43.4356022840569,6.49415390193057,21.4266292032992,4.63155986585697,0,0,0,0,0,0,0,0,0
E14001424,E12000002,Penrith and Solway,Markus,Campbell-Savours,Male,Lab gain from Con,Lab,Con,77935,49281,148,5257,14729,19986,4742,7624,1730,0,0,0,0,0,0,0,470,0,29.7982965465617,40.4337534645653,9.59355843735459,15.4241437212972,3.49996965344231,0,0,0,0,0,0,0,0.950858807582593,0
S14000103,S92000003,Perth and Kinross-shire,Pete,Wishart,Male,SNP hold,SNP,Con,77261,50077,142,4127,14801,9018,3681,2970,0,18928,0,0,0,0,0,0,679,0,29.4729086600689,17.9573468209244,7.32989505963878,5.91409625838826,0,37.6909137975667,0,0,0,0,0,0,1.35207789880324,0
E14001425,E12000006,Peterborough,Andrew,Pakes,Male,Lab gain from Con,Lab,Con,73378,41872,143,118,13300,13418,1746,5379,2542,0,0,0,0,0,0,0,5487,0,31.6553611805308,31.9362132571701,4.15565869332381,12.802570510532,6.05022015946686,0,0,0,0,0,0,0,13.0596215637272,0
E14001426,E12000009,Plymouth Moor View,Fred,Thomas,Male,Lab gain from Con,Lab,Con,74724,42856,118,5604,12061,17665,1766,9670,1694,0,0,0,0,0,0,0,0,0,28.06580723228,41.1062502908736,4.10946153488156,22.5019779401499,3.94191836924652,0,0,0,0,0,0,0,0,0
E14001427,E12000009,Plymouth Sutton and Devonport,Luke,Pollard,Male,Lab hold,Lab,RUK,75313,42095,193,13328,6873,20795,2441,7467,3186,0,0,0,0,0,0,0,1333,0,16.2528376844495,49.1747067726069,5.77232311766932,17.6574914869467,7.53405221339387,0,0,0,0,0,0,0,3.15219447597427,0
E14001428,E12000003,"Pontefract, Castleford and Knottingley",Yvette,Cooper,Female,Lab hold,Lab,RUK,74618,35957,123,6630,5406,17089,1213,10459,1651,0,0,0,0,0,0,0,139,0,14.9833702882483,47.3641906873614,3.3619733924612,28.9883592017738,4.57594235033259,0,0,0,0,0,0,0,0.385254988913525,0
W07000106,W92000004,Pontypridd,Alex,Davies-Jones,Female,Lab hold,Lab,RUK,75951,39378,116,8402,3775,16225,1606,7823,1865,0,5275,0,0,0,0,0,2809,0,9.55841393629412,41.0821896997012,4.06644047197043,19.8080721122196,4.72223628905657,0,13.3564592089938,0,0,0,0,0,7.11247278067555,0
E14001429,E12000009,Poole,Neil,Duncan-Jordan,Male,Lab gain from Con,Lab,Con,72509,44495,148,18,14150,14168,5507,7429,2218,0,0,0,0,0,0,0,1023,0,31.6958985731246,31.736218444101,12.3356405259503,16.6409067490984,4.96830410142688,0,0,0,0,0,0,0,2.29151266715947,0
E14001430,E12000007,Poplar and Limehouse,Apsana,Begum,Female,Lab hold,Lab,Green,84116,43051,316,12560,4738,18535,4189,3403,5975,0,0,0,0,0,0,0,6211,0,10.9253579910992,42.7398713307354,9.6594184518182,7.84698042290221,13.7777572808818,0,0,0,0,0,0,0,14.3219498697166,0
E14001431,E12000008,Portsmouth North,Amanda,Martin,Female,Lab gain from Con,Lab,Con,70446,41593,148,780,13715,14495,3031,8501,1851,0,0,0,0,0,0,0,0,0,32.8573824297453,34.7260487290673,7.26144558108335,20.3660669365851,4.43448887185261,0,0,0,0,0,0,0,0,0
E14001432,E12000008,Portsmouth South,Stephen,Morgan,Male,Lab hold,Lab,RUK,73711,38928,180,13155,5643,18857,4886,5702,3107,0,0,0,0,0,0,0,733,0,14.4292727830623,48.2177559578603,12.4936074460468,14.5801370563568,7.94466605298149,0,0,0,0,0,0,0,1.87429681906515,0
E14001433,E12000002,Preston,Mark,Hendrick,Male,Lab hold,Lab,Ind,77400,39993,139,5291,5212,14006,3195,5738,1751,0,0,0,0,0,0,0,10091,0,12.9871424299811,34.8998305591548,7.96122794777235,14.2978172032293,4.36310176417821,0,0,0,0,0,0,0,25.1445230738563,0
E14001434,E12000007,Putney,Fleur,Anderson,Female,Lab hold,Lab,Con,72686,49295,218,12488,11625,24113,5943,3070,3721,0,0,0,0,0,0,0,823,0,23.4786823662472,48.7003413245006,12.002908327106,6.20039181629067,7.51519802880052,0,0,0,0,0,0,0,1.66218972795024,0
E14001435,E12000007,Queen's Park and Maida Vale,Georgia,Gould,Female,Lab hold,Lab,Green,75558,38343,275,14913,5088,20126,3417,2106,5213,0,0,0,0,0,0,0,2393,0,13.1752032730851,52.1155937645657,8.84820550002589,5.45341550572272,13.4988865295976,0,0,0,0,0,0,0,6.19659226267544,0
E14001436,E12000003,Rawmarsh and Conisbrough,John,Healey,Male,Lab hold,Lab,RUK,69133,33904,109,6908,4496,16612,1137,9704,1687,0,0,0,0,0,0,0,268,0,13.2184752888601,48.8401493546585,3.34283950254315,28.5302678387675,4.95986828565548,0,0,0,0,0,0,0,0.787934025225649,0
E14001437,E12000006,Rayleigh and Wickford,Mark,Francois,Male,Con hold,Con,RUK,76576,47978,166,5621,17756,11823,4068,12135,2196,0,0,0,0,0,0,0,0,0,36.881023595879,24.5575772681954,8.44965104685942,25.2056331006979,4.56131605184447,0,0,0,0,0,0,0,0,0
E14001438,E12000008,Reading Central,Matt,Rodda,Male,Lab hold,Lab,Con,73600,45291,216,12637,8961,21598,3963,3904,6417,0,0,0,0,0,0,0,448,0,19.6914760366537,47.460830201947,8.70855033291582,8.57889994945833,14.1011272990968,0,0,0,0,0,0,0,0.984463928626365,0
E14001439,E12000008,Reading West and Mid Berkshire,Olivia,Bailey,Female,Lab gain from Con,Lab,Con,68781,46551,151,1361,14912,16273,5103,6260,3169,0,0,0,0,0,0,0,834,0,31.9301100595264,34.8443321485161,10.9267269067706,13.4041368678001,6.78557663483363,0,0,0,0,0,0,0,1.78579075842576,0
E14001440,E12000001,Redcar,Anna,Turley,Female,Lab gain from Con,Lab,Con,70241,38209,103,3323,12340,15663,1542,7216,1279,0,0,0,0,0,0,0,169,0,32.2092294842347,40.8827521403216,4.02484861140113,18.8348298183337,3.33837961996241,0,0,0,0,0,0,0,0.441115055335143,0
E14001441,E12000005,Redditch,Chris,Bloore,Male,Lab gain from Con,Lab,Con,71042,42375,126,789,14021,14810,2165,8516,2098,0,0,0,0,0,0,0,765,0,32.9898120044234,34.8462389120256,5.09399778828733,20.0371755958683,4.93635443871909,0,0,0,0,0,0,0,1.79995764805534,0
E14001442,E12000008,Reigate,Rebecca,Paul,Female,Con hold,Con,Lab,77102,53161,198,3187,18822,15635,6773,7240,4691,0,0,0,0,0,0,0,0,0,35.2742742555145,29.3015236417474,12.6932663655616,13.5684701737289,8.79139414156937,0,0,0,0,0,0,0,0,0
W07000107,W92000004,Rhondda and Ogmore,Chris,Bryant,Male,Lab hold,Lab,RUK,74493,35806,136,7790,2050,17118,935,9328,1177,0,5198,0,0,0,0,0,0,0,5.70363363196261,47.6267319570419,2.6014133882366,25.952924155584,3.27472038283902,0,14.4621890824106,0,0,0,0,0,0,0
E14001443,E12000002,Ribble Valley,Maya,Ellis,Female,Lab gain from Con,Lab,Con,80484,52023,181,856,17321,18177,5001,8524,1727,0,0,0,0,0,0,0,1273,0,33.1794498505862,34.8191709447552,9.57972569151789,16.3282507087579,3.30817561872653,0,0,0,0,0,0,0,2.43851045896866,0
E14001444,E12000003,Richmond and Northallerton,Rishi,Sunak,Male,Con hold,Con,Lab,73886,48526,99,12185,23059,10874,4322,7142,2058,0,0,0,0,0,0,0,1071,0,47.4221079691517,22.3629820051414,8.88843187660668,14.6879177377892,4.23239074550129,0,0,0,0,0,0,0,2.2025706940874,0
E14001445,E12000007,Richmond Park,Sarah,Olney,Female,LD hold,LD,Con,74988,52205,218,17155,11373,5048,28528,3258,3416,0,0,0,0,0,0,0,582,0,21.6946760009919,9.62936115827022,54.4188619499075,6.21482936878851,6.51622379489919,0,0,0,0,0,0,0,1.11019972149629,0
E14001446,E12000002,Rochdale,Paul,Waugh,Male,Lab hold,Lab,WPB,72507,39688,95,1440,4273,13027,2816,6773,1212,0,0,0,0,0,0,0,11587,0,10.7407686700349,32.7451423975065,7.07840032174547,17.0248598647664,3.04652741120579,0,0,0,0,0,0,0,29.1255058693412,0
E14001447,E12000008,Rochester and Strood,Lauren,Edwards,Female,Lab gain from Con,Lab,Con,74257,42598,135,2930,12473,15403,1894,9966,2427,0,0,0,0,0,0,0,435,0,29.1882151966864,36.0447429387125,4.4321718578148,23.321554770318,5.67945147778064,0,0,0,0,0,0,0,1.01794865794585,0
E14001448,E12000007,Romford,Andrew,Rosindell,Male,Con hold,Con,Lab,72928,44047,132,1463,15339,13876,1895,9624,2220,0,0,0,0,0,0,0,1093,0,34.720115892166,31.4085877905792,4.28936825188438,21.7841055705199,5.02501188347405,0,0,0,0,0,0,0,2.47402612100772,0
E14001449,E12000008,Romsey and Southampton North,Caroline,Nokes,Female,Con hold,Con,LD,71871,50027,151,2191,19893,4640,17702,5716,1893,0,0,0,0,0,0,0,183,0,39.644864283152,9.24708039379808,35.2784088644426,11.3914464506357,3.77256965203874,0,0,0,0,0,0,0,0.364701662082985,0
E14001450,E12000002,Rossendale and Darwen,Andy,MacNae,Male,Lab gain from Con,Lab,Con,74440,44618,138,5628,12619,18247,1241,9695,2325,0,0,0,0,0,0,0,491,0,28.1951023326481,40.7699526320493,2.77281258378765,21.6619000804361,5.19483421217267,0,0,0,0,0,0,0,1.09705961211905,0
E14001451,E12000003,Rother Valley,Jake,Richards,Male,Lab gain from Con,Lab,Con,69459,41608,104,998,15025,16023,1175,7679,1706,0,0,0,0,0,0,0,0,0,36.020809359417,38.4134062140391,2.81693517453011,18.4095703874185,4.08995013425393,0,0,0,0,0,0,0,0,0
E14001452,E12000003,Rotherham,Sarah,Champion,Female,Lab hold,Lab,RUK,75929,36932,364,5490,0,16671,2824,11181,2632,0,0,0,0,0,0,0,3624,0,0,44.6991634491634,7.57185757185757,29.9790862290862,7.05705705705706,0,0,0,0,0,0,0,9.71685971685972,0
E14001453,E12000005,Rugby,John,Slinger,Male,Lab gain from Con,Lab,Con,74901,49004,196,4428,15105,19533,3252,8225,2556,0,0,0,0,0,0,0,333,0,30.7012195121951,39.7012195121951,6.60975609756098,16.7174796747967,5.19512195121951,0,0,0,0,0,0,0,0.676829268292683,0
E14001454,E12000007,"Ruislip, Northwood and Pinner",David,Simmonds,Male,Con hold,Con,Lab,71683,47091,160,7581,21366,13785,4343,4671,2926,0,0,0,0,0,0,0,0,0,45.2180906224207,29.1739857357516,9.19133986582295,9.8855050686758,6.1924615352056,0,0,0,0,0,0,0,0,0
E14001455,E12000002,Runcorn and Helsby,Mike,Amesbury,Male,Lab hold,Lab,RUK,70801,42235,171,14696,6756,22358,2149,7662,2715,0,0,0,0,0,0,0,595,0,15.9317077772013,52.7236711786068,5.06767910201387,18.0681978965241,6.40239588737443,0,0,0,0,0,0,0,1.40310333443381,0
E14001456,E12000008,Runnymede and Weybridge,Ben,Spencer,Male,Con hold,Con,LD,73610,48253,156,7627,18442,9963,10815,6419,1954,0,0,0,0,0,0,0,660,0,38.0962217769423,20.5808837199694,22.34088702514,13.2599310045653,4.03643950505071,0,0,0,0,0,0,0,1.36338284203351,0
E14001457,E12000004,Rushcliffe,James,Naish,Male,Lab gain from Con,Lab,Con,79160,57744,212,7426,17865,25291,3133,6353,4367,0,0,0,0,0,0,0,735,0,30.8251087031541,43.6382773138243,5.40582510870315,10.9617640969011,7.53502657188212,0,0,0,0,0,0,0,1.26820346469736,0
S14000104,S92000003,Rutherglen,Michael,Shanks,Male,Lab gain from SNP,Lab,SNP,72674,42484,129,8767,2420,21460,1714,2685,0,12693,0,0,0,0,0,0,1512,0,5.67901814000422,50.3602187125994,4.02224673221787,6.30089409335179,0,29.7866848144932,0,0,0,0,0,0,3.54821298664727,0
E14001458,E12000004,Rutland and Stamford,Alicia,Kearns,Female,Con hold,Con,Lab,71763,48577,170,10394,21248,10854,6252,7008,2806,0,0,0,0,0,0,0,409,0,43.5883233840031,22.2659855991138,12.8254046402856,14.3762693088805,5.75625166676924,0,0,0,0,0,0,0,0.839025991343057,0
E14001459,E12000002,Salford,Rebecca,Long-Bailey,Female,Lab hold,Lab,RUK,83633,39704,185,15101,3583,21132,2752,6031,5188,0,0,0,0,0,0,0,1018,0,8.98242623279601,52.9770112060969,6.89914512772945,15.1194564917646,13.0060919050365,0,0,0,0,0,0,0,2.55208202762666,0
E14001460,E12000009,Salisbury,John,Glen,Male,Con hold,Con,Lab,71802,50173,174,3807,17110,13303,11825,5235,2115,0,0,0,0,0,0,0,585,0,33.9841499990069,26.4226269688363,23.4870002184837,10.3978389973583,4.20084612787256,0,0,0,0,0,0,0,1.16193616302858,0
E14001461,E12000003,Scarborough and Whitby,Alison,Hume,Female,Lab gain from Con,Lab,Con,74544,44221,120,5408,12350,17758,1899,9657,1719,0,0,0,0,0,0,0,838,0,27.8523262894387,40.0487133803929,4.28271802620599,21.7789404839765,3.87677318959879,0,0,0,0,0,0,0,1.88989873931576,0
E14001462,E12000003,Scunthorpe,Nicholas,Dakin,Male,Lab gain from Con,Lab,Con,73855,39051,103,3542,11942,15484,942,8163,1218,0,0,0,0,0,0,0,1302,0,30.5000766205241,39.5464064974204,2.40588445624968,20.8484446033611,3.11079327782602,0,0,0,0,0,0,0,3.3253307452623,0
E14001463,E12000002,Sefton Central,Bill,Esterson,Male,Lab hold,Lab,Con,74284,47449,225,18282,8490,26772,2630,5767,3294,0,0,0,0,0,0,0,496,0,17.8084490497965,56.1563955195704,5.5166338045895,12.0967403616227,6.90942652179385,0,0,0,0,0,0,0,1.0403993791165,0
E14001464,E12000003,Selby,Keir,Mather,Male,Lab gain from Con,Lab,Con,78043,49222,161,10195,12593,22788,1792,9565,2484,0,0,0,0,0,0,0,0,0,25.5006783710994,46.1454346637507,3.62877913451998,19.3690136281716,5.03007107709131,0,0,0,0,0,0,0,0,0
E14001465,E12000008,Sevenoaks,Laura,Trott,Female,Con hold,Con,LD,73708,49899,151,5440,18328,6802,12888,9341,2033,0,0,0,0,0,0,0,507,0,36.6193806193806,13.5904095904096,25.7502497502498,18.6633366633367,4.06193806193806,0,0,0,0,0,0,0,1.01298701298701,0
E14001466,E12000003,Sheffield Brightside and Hillsborough,Gill,Furniss,Female,Lab hold,Lab,Green,70389,31612,529,11600,4069,16301,1694,0,4701,0,0,0,0,0,0,0,4847,0,12.6598425686817,50.7171525465916,5.27052674154507,0,14.6261784014187,0,0,0,0,0,0,0,15.080426869108,0
E14001467,E12000003,Sheffield Central,Abtisam,Mohamed,Female,Lab hold,Lab,Green,60594,31803,287,8286,2339,16569,2174,0,8283,0,0,0,0,0,0,0,2438,0,7.28887503895294,51.6329074478031,6.77469616703023,0,25.8117793705204,0,0,0,0,0,0,0,7.59738236210658,0
E14001468,E12000003,Sheffield Hallam,Olivia,Blake,Female,Lab hold,Lab,LD,72900,51601,504,8189,6205,23875,15686,0,4491,0,0,0,0,0,0,0,1344,0,11.9086460032626,45.8209384895883,30.104596487861,0,8.61913444007293,0,0,0,0,0,0,0,2.57940696670185,0
E14001469,E12000003,Sheffield Heeley,Louise,Haigh,Female,Lab hold,Lab,Green,73452,38446,638,15304,5242,21230,3863,0,5926,0,0,0,0,0,0,0,2185,0,13.4121379592672,54.3189028758571,9.88383993450005,0,15.1622147170198,0,0,0,0,0,0,0,5.59052297615392,0
E14001470,E12000003,Sheffield South East,Clive,Betts,Male,Lab hold,Lab,Con,74156,35771,796,12458,6252,18710,3421,0,3158,0,0,0,0,0,0,0,4230,0,17.0973828862089,51.1663521754587,9.35542975907239,0,8.63620204009079,0,0,0,0,0,0,0,11.5678070391336,0
E14001471,E12000004,Sherwood Forest,Michelle,Welsh,Female,Lab gain from Con,Lab,Con,78896,48660,161,5443,13398,18841,1838,11320,2216,0,0,0,0,0,0,0,1047,0,27.4431084983921,38.5919993445444,3.76477335572807,23.1867434095983,4.53903033530653,0,0,0,0,0,0,0,2.14456893549907,0
E14001472,E12000003,Shipley,Anna,Dixon,Female,Lab gain from Con,Lab,Con,74130,48303,147,8603,13135,21738,1341,7238,3605,0,0,0,0,0,0,0,1246,0,27.1104231166151,44.8668730650155,2.76780185758514,14.9391124871001,7.4406604747162,0,0,0,0,0,0,0,2.57172342621259,0
E14001473,E12000005,Shrewsbury,Julia,Buckley,Female,Lab gain from Con,Lab,Con,76599,51560,195,11355,11577,22932,6722,7524,2387,0,0,0,0,0,0,0,418,0,22.3688532508936,44.3087624384117,12.9881170901362,14.5377258235919,4.61211477151966,0,0,0,0,0,0,0,0.807651434643996,0
E14001474,E12000008,Sittingbourne and Sheppey,Kevin,McKenna,Male,Lab gain from Con,Lab,Con,79067,40998,90,355,11564,11919,1321,10512,1692,0,0,0,0,0,0,0,3990,0,28.1444704049844,29.0084696261682,3.21505062305296,25.5841121495327,4.11799065420561,0,0,0,0,0,0,0,9.71086448598131,0
E14001475,E12000003,Skipton and Ripon,Julian,Smith,Male,Con hold,Con,Lab,79238,53450,164,1650,18833,17183,4194,8516,3446,0,0,0,0,0,0,0,1278,0,35.1270190621853,32.049464692058,7.82258365352333,15.8839109187899,6.427425672399,0,0,0,0,0,0,0,2.38370574849853,0
E14001476,E12000004,Sleaford and North Hykeham,Caroline,Johnson,Female,Con hold,Con,Lab,75651,48565,196,4346,17348,13002,2264,10484,2435,0,0,0,0,0,0,0,3032,0,35.577613256496,26.6647525686512,4.64305490043272,21.5007895654314,4.99374500112795,0,0,0,0,0,0,0,6.21808412460778,0
E14001477,E12000008,Slough,Tan,Dhesi,Male,Lab hold,Lab,INet,81295,43278,167,3647,7457,14666,2060,3352,1873,0,0,0,0,0,0,0,13870,0,17.1642306364369,33.7576245828058,4.74162734491886,7.71550235930487,4.31119806652089,0,0,0,0,0,0,0,31.9254229485556,0
E14001478,E12000005,Smethwick,Gurinder,Josan,Male,Lab hold,Lab,RUK,72863,35115,211,11188,4546,16858,1018,5670,2741,0,0,0,0,0,0,0,4282,0,12.8687085998981,47.7212251599389,2.88173017041273,16.0505010473872,7.75915756100323,0,0,0,0,0,0,0,12.121383683406,0
E14001479,E12000005,Solihull West and Shirley,Neil,Shastri-Hurst,Male,Con hold,Con,Lab,71816,46877,151,4620,16284,11664,7916,7149,3270,0,0,0,0,0,0,0,594,0,34.6261801479969,24.8022454707834,16.8325253040742,15.2015820362337,6.95330441439143,0,0,0,0,0,0,0,1.26307731564175,0
N05000014,N92000002,South Antrim,Robin,Swann,Male,UUP gain from DUP,UUP,DUP,77058,42908,181,7512,0,0,0,0,541,0,0,8799,8034,1589,16311,4574,3060,0,0,0,0,0,1.25554085729537,0,0,20.4205249599666,18.6451298475249,3.68771612244424,37.8542087307666,10.615238227854,7.10158044976676,0
E14001480,E12000006,South Basildon and East Thurrock,James,McMurdock,Male,RUK gain from Con,RUK,Lab,72673,39549,123,98,10159,12080,1071,12178,1718,0,0,0,0,0,0,0,2343,0,25.6074813470458,30.4496874369833,2.69963702359347,30.6967130469853,4.33051018350474,0,0,0,0,0,0,0,5.90592861464005,0
E14001481,E12000006,South Cambridgeshire,Pippa,Heylings,Female,LD gain from Con,LD,Con,77327,54885,228,10641,15063,6106,25704,4897,2656,0,0,0,0,0,0,0,459,0,27.3311196995264,11.0790557581696,46.6387240759893,8.88538094460472,4.81918966487036,0,0,0,0,0,0,0,0.832834358499809,0
E14001482,E12000009,South Cotswolds,Roz,Savage,Female,LD gain from Con,LD,Con,71971,52287,163,4973,17988,3942,22961,5146,1564,0,0,0,0,0,0,0,686,0,34.2955195424214,7.51572926596759,43.7769304099142,9.81124880838894,2.98188751191611,0,0,0,0,0,0,0,1.30791229742612,0
E14001483,E12000004,South Derbyshire,Samantha,Niblett,Female,Lab gain from Con,Lab,Con,73714,45737,153,4168,13566,17734,2134,8979,1941,0,0,0,0,0,0,0,1383,0,29.5619960775768,38.6445848768795,4.6502505992591,19.5663543255611,4.22967966877315,0,0,0,0,0,0,0,3.01372848115058,0
E14001484,E12000009,South Devon,Caroline,Voaden,Female,LD gain from Con,LD,Con,72261,49004,142,7127,15413,3066,22540,6363,1497,0,0,0,0,0,0,0,125,0,31.3616571033248,6.23855451104871,45.8633459488056,12.947137101697,3.04602612623611,0,0,0,0,0,0,0,0.254344198917511,0
E14001485,E12000009,South Dorset,Lloyd,Hatton,Male,Lab gain from Con,Lab,Con,75924,49037,171,1048,14611,15659,8017,8168,2153,0,0,0,0,0,0,0,429,0,29.6923264509836,31.8220614534222,16.2920663306779,16.5989270037392,4.37530482848317,0,0,0,0,0,0,0,0.871809461876118,0
N05000015,N92000002,South Down,Chris,Hazzard,Male,SF hold,SF,SDLP,76248,45243,228,9280,46,0,0,0,444,0,0,7349,19698,10418,1411,3187,2690,0,0.101163378856854,0,0,0,0.976446526357459,0,0,16.1619493743265,43.3199181896154,22.9113061071892,3.10307668623958,7.00886279166942,5.91585845923776,0
E14001486,E12000009,South East Cornwall,Anna,Gelderd,Female,Lab gain from Con,Lab,Con,72654,49286,136,1911,13759,15670,8284,9311,1999,0,0,0,0,0,0,0,263,0,27.8398284164947,31.7065274574076,16.761766015135,18.8397879486868,4.04475739549189,0,0,0,0,0,0,0,0.532151673343855,0
E14001487,E12000004,South Holland and The Deepings,John,Hayes,Male,Con hold,Con,RUK,78473,45930,133,6856,17462,9086,1945,10606,1800,0,0,0,0,0,0,0,5031,0,37.9089507847947,19.7251590213403,4.22247791068754,23.0249875170962,3.90769163971083,0,0,0,0,0,0,0,10.9219981329918,0
E14001488,E12000004,South Leicestershire,Alberto,Costa,Male,Con hold,Con,Lab,78511,51359,183,5506,18264,12758,7621,10235,2481,0,0,0,0,0,0,0,0,0,35.4351790772574,24.7526289239843,14.7859997671802,19.8575918668271,4.81355011446975,0,0,0,0,0,0,0,0,0
E14001489,E12000006,South Norfolk,Ben,Goldsborough,Male,Lab gain from Con,Lab,Con,74006,49579,164,2826,14527,17353,5746,7583,3987,0,0,0,0,0,0,0,383,0,29.2041091208813,34.8853104959492,11.5513740626822,15.2443559897875,8.01519811832821,0,0,0,0,0,0,0,0.769957581971333,0
E14001490,E12000004,South Northamptonshire,Sarah,Bool,Female,Con hold,Con,Lab,78233,53697,187,3687,19191,15504,4989,8962,3040,0,0,0,0,0,0,0,2011,0,35.615396035929,28.7729196050776,9.25877811595279,16.6320243486007,5.64174894217207,0,0,0,0,0,0,0,3.73209115878554,0
E14001491,E12000002,South Ribble,Paul,Foster,Male,Lab gain from Con,Lab,Con,73420,46720,170,6501,13339,19840,2972,8995,1574,0,0,0,0,0,0,0,0,0,28.4474301556835,42.3117935593943,6.33823843036895,19.1831947110258,3.35679249306888,0,0,0,0,0,0,0,0,0
E14001492,E12000001,South Shields,Emma,Lewell-Buck,Female,Lab hold,Lab,RUK,68366,36824,88,6653,4128,15122,1402,8469,5433,0,0,0,0,0,0,0,2270,0,11.183355006502,40.9677069787603,3.79822280017339,22.9437581274382,14.7187906371912,0,0,0,0,0,0,0,6.14976159514521,0
E14001493,E12000005,South Shropshire,Stuart,Anderson,Male,Con hold,Con,LD,76677,51653,209,1624,17628,6939,16004,9171,1911,0,0,0,0,0,0,0,0,0,33.9902047742085,13.3797385368864,30.8588176314064,17.6834676641857,3.68477883614207,0,0,0,0,0,0,0,0,0
E14001494,E12000006,South Suffolk,James,Cartlidge,Male,Con hold,Con,Lab,74619,48801,183,3047,16082,13035,6424,9252,4008,0,0,0,0,0,0,0,0,0,32.8311285317655,26.6107300342969,13.114486362894,18.8878000979912,8.18226359627634,0,0,0,0,0,0,0,0,0
E14001495,E12000009,South West Devon,Rebecca,Smith,Female,Con hold,Con,Lab,77600,52242,119,2112,17916,15804,5551,9361,2925,0,0,0,0,0,0,0,685,0,34.2163060292966,30.1827696186093,10.6014018066882,17.8778098202861,5.58621875059682,0,0,0,0,0,0,0,1.30822558774661,0
E14001496,E12000006,South West Hertfordshire,Gagan,Mohindra,Male,Con hold,Con,LD,71737,48254,145,4456,16458,9637,12002,6790,2532,0,0,0,0,0,0,0,835,0,34.0048348106366,19.9115684208351,24.7980330172111,14.0292154796587,5.23151304779024,0,0,0,0,0,0,0,1.72524225707143,0
